%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1573333122068694032,0,1573333122068694032,odom,vehicle,-1.00177739595,0.936228523333,0.0,-0.0,-0.0,-0.885609859493,0.464429948182,0.671299124069,0.0,0.0,0.0,0.0,0.641491705664
1573333122102694032,0,1573333122102694032,odom,vehicle,-1.01508084969,0.916526488352,0.0,-0.0,-0.0,-0.880492535874,0.474060011254,0.699219245472,0.0,0.0,0.0,0.0,0.641491705664
1573333122136694032,0,1573333122136694032,odom,vehicle,-1.02737631923,0.897432171416,0.0,-0.0,-0.0,-0.875270499578,0.483633696685,0.667973739492,0.0,0.0,0.0,0.0,0.641491705664
1573333122170694032,0,1573333122170694032,odom,vehicle,-1.04015927914,0.876338925691,0.0,-0.0,-0.0,-0.867242442202,0.497886077777,0.725450389222,0.0,0.0,0.0,0.0,0.962234184746
1573333122205694032,0,1573333122205694032,odom,vehicle,-1.05229273102,0.854443386667,0.0,-0.0,-0.0,-0.855846229715,0.517230346251,0.71528276338,0.0,0.0,0.0,0.0,1.28298116216
1573333122239694032,0,1573333122239694032,odom,vehicle,-1.06354635879,0.831829647416,0.0,-0.0,-0.0,-0.844362366842,0.535772520256,0.742972019642,0.0,0.0,0.0,0.0,1.28298116216
1573333122273694032,0,1573333122273694032,odom,vehicle,-1.07310959279,0.810307533206,0.0,-0.0,-0.0,-0.832476932856,0.554059704601,0.692737547438,0.0,0.0,0.0,0.0,1.28298116216
1573333122307694032,0,1573333122307694032,odom,vehicle,-1.08131880425,0.789422775367,0.0,-0.0,-0.0,-0.82019550237,0.572083331248,0.660060873815,0.0,0.0,0.0,0.0,1.28298116216
1573333122341694032,0,1573333122341694032,odom,vehicle,-1.08945839177,0.766543821536,0.0,-0.0,-0.0,-0.813908051273,0.580993703988,0.714238106078,0.0,0.0,0.0,0.0,0.641491705664
1573333122376694032,0,1573333122376694032,odom,vehicle,-1.09643456842,0.745077754021,0.0,-0.0,-0.0,-0.804105052616,0.594487228086,0.644924156936,0.0,0.0,0.0,0.0,0.953075107989
1573333122410694032,0,1573333122410694032,odom,vehicle,-1.1028865015,0.723200966286,0.0,-0.0,-0.0,-0.797668177382,0.603096575013,0.670843911432,0.0,0.0,0.0,0.0,0.632330379741
1573333122444694032,0,1573333122444694032,odom,vehicle,-1.10870216731,0.7017959077,0.0,-0.0,-0.0,-0.791139174331,0.611636171951,0.652397608723,0.0,0.0,0.0,0.0,0.632330379741
1573333122478694032,0,1573333122478694032,odom,vehicle,-1.11348246702,0.682120485541,0.0,-0.0,-0.0,-0.781125869094,0.624373587392,0.595551059838,0.0,0.0,0.0,0.0,0.953077357157
1573333122512694032,0,1573333122512694032,odom,vehicle,-1.11810110413,0.659392368593,0.0,-0.0,-0.0,-0.767422923821,0.641141213769,0.68218696511,0.0,0.0,0.0,0.0,1.27382208541
1573333122546694032,0,1573333122546694032,odom,vehicle,-1.12168732085,0.637513755836,0.0,-0.0,-0.0,-0.756832918282,0.65360839484,0.652106519864,0.0,0.0,0.0,0.0,0.96223868308
1573333122580694032,0,1573333122580694032,odom,vehicle,-1.12418484038,0.617524789907,0.0,-0.0,-0.0,-0.742398380563,0.669958688679,0.592530369552,0.0,0.0,0.0,0.0,1.2829856605
1573333122614694032,0,1573333122614694032,odom,vehicle,-1.12609208864,0.595436234916,0.0,-0.0,-0.0,-0.731340269029,0.682012764467,0.652106730796,0.0,0.0,0.0,0.0,0.96223868308
1573333122648694032,0,1573333122648694032,odom,vehicle,-1.12722622554,0.574224179746,0.0,-0.0,-0.0,-0.720086543178,0.693884262924,0.624804417737,0.0,0.0,0.0,0.0,0.96223868308
1573333122682694032,0,1573333122682694032,odom,vehicle,-1.12764514766,0.553988976973,0.0,-0.0,-0.0,-0.70864011044,0.705570119744,0.595308501739,0.0,0.0,0.0,0.0,0.962240932247
1573333122717694032,0,1573333122717694032,odom,vehicle,-1.12735270708,0.530590515304,0.0,-0.0,-0.0,-0.696658926102,0.717402495592,0.668609647108,0.0,0.0,0.0,0.0,0.962240932247
1573333122751694032,0,1573333122751694032,odom,vehicle,-1.12639869625,0.509727229417,0.0,-0.0,-0.0,-0.684830932306,0.728701992695,0.614296090708,0.0,0.0,0.0,0.0,0.962240932247
1573333122785694032,0,1573333122785694032,odom,vehicle,-1.12478112445,0.490484402067,0.0,-0.0,-0.0,-0.668775691673,0.743464238701,0.56800400776,0.0,0.0,0.0,0.0,1.2829856605
1573333122819694032,0,1573333122819694032,odom,vehicle,-1.12209246473,0.469508842779,0.0,-0.0,-0.0,-0.652402433928,0.757872722959,0.622026494441,0.0,0.0,0.0,0.0,1.2829856605
1573333122853694032,0,1573333122853694032,odom,vehicle,-1.11849165668,0.448670409635,0.0,-0.0,-0.0,-0.635718836181,0.771920696266,0.62202867536,0.0,0.0,0.0,0.0,1.2829856605
1573333122888694032,0,1573333122888694032,odom,vehicle,-1.11388390757,0.427607638896,0.0,-0.0,-0.0,-0.618228665964,0.785998292988,0.616075469404,0.0,0.0,0.0,0.0,1.2829856605
1573333122922694032,0,1573333122922694032,odom,vehicle,-1.10887176733,0.408315292822,0.0,-0.0,-0.0,-0.605289151848,0.79600568004,0.586286093876,0.0,0.0,0.0,0.0,0.96223868308
1573333122956694032,0,1573333122956694032,odom,vehicle,-1.10277706125,0.388065267953,0.0,-0.0,-0.0,-0.587785026181,0.809017158655,0.62202628555,0.0,0.0,0.0,0.0,1.28298341133
1573333122990694032,0,1573333122990694032,odom,vehicle,-1.09599271243,0.3679348799,0.0,-0.0,-0.0,-0.578927679266,0.815378894858,0.624804417737,0.0,0.0,0.0,0.0,0.641489456497
1573333123024694032,0,1573333123024694032,odom,vehicle,-1.08911524706,0.348909654596,0.0,-0.0,-0.0,-0.570001483793,0.821643662711,0.59501743202,0.0,0.0,0.0,0.0,0.641489456497
1573333123058694032,0,1573333123058694032,odom,vehicle,-1.08172186643,0.330079376566,0.0,-0.0,-0.0,-0.556485328561,0.830857436084,0.595015440511,0.0,0.0,0.0,0.0,0.962234184746
1573333123092694032,0,1573333123092694032,odom,vehicle,-1.07361169084,0.311536646969,0.0,-0.0,-0.0,-0.538232886742,0.842796155443,0.59530651023,0.0,0.0,0.0,0.0,1.28298116216
1573333123126694032,0,1573333123126694032,odom,vehicle,-1.0640674407,0.291524895059,0.0,-0.0,-0.0,-0.529010091231,0.84861553331,0.652109120607,0.0,0.0,0.0,0.0,0.641491705664
1573333123160694032,0,1573333123160694032,odom,vehicle,-1.05429913916,0.272657754709,0.0,-0.0,-0.0,-0.51037673523,0.859950921935,0.624926348352,0.0,0.0,0.0,0.0,1.28298341133
1573333123194694032,0,1573333123194694032,odom,vehicle,-1.04467923986,0.25590916997,0.0,-0.0,-0.0,-0.491500729788,0.870877162761,0.568125729484,0.0,0.0,0.0,0.0,1.28298341133
1573333123229694032,0,1573333123229694032,odom,vehicle,-1.03383266216,0.238609042332,0.0,-0.0,-0.0,-0.47676684908,0.87902978995,0.583431111319,0.0,0.0,0.0,0.0,0.96223868308
1573333123263694032,0,1573333123263694032,odom,vehicle,-1.02176275393,0.220494494384,0.0,-0.0,-0.0,-0.467152576467,0.884176718931,0.640231730187,0.0,0.0,0.0,0.0,0.641491705664
1573333123297694032,0,1573333123297694032,odom,vehicle,-1.00950166049,0.203137737376,0.0,-0.0,-0.0,-0.452627341791,0.891699775408,0.625049365646,0.0,0.0,0.0,0.0,0.96223868308
1573333123331694032,0,1573333123331694032,odom,vehicle,-0.997844551593,0.187731263038,0.0,-0.0,-0.0,-0.437980890503,0.898984282151,0.56824675527,0.0,0.0,0.0,0.0,0.96223868308
1573333123365694032,0,1573333123365694032,odom,vehicle,-0.985112561657,0.172001266356,0.0,-0.0,-0.0,-0.42321734709,0.906028187819,0.595233971539,0.0,0.0,0.0,0.0,0.96223868308
1573333123400694032,0,1573333123400694032,odom,vehicle,-0.971740919894,0.156387426106,0.0,-0.0,-0.0,-0.4128736152,0.910788327698,0.587355889067,0.0,0.0,0.0,0.0,0.650657403243
1573333123434694032,0,1573333123434694032,odom,vehicle,-0.958325390059,0.141579290214,0.0,-0.0,-0.0,-0.397777394693,0.917481958553,0.587717055782,0.0,0.0,0.0,0.0,0.971404380659
1573333123468694032,0,1573333123468694032,odom,vehicle,-0.944213658654,0.127000606033,0.0,-0.0,-0.0,-0.382572700065,0.923925391558,0.596789536784,0.0,0.0,0.0,0.0,0.971404380659
1573333123502694032,0,1573333123502694032,odom,vehicle,-0.930262029654,0.113508797986,0.0,-0.0,-0.0,-0.367263569936,0.930116912113,0.570851645683,0.0,0.0,0.0,0.0,0.971404380659
1573333123536694032,0,1573333123536694032,odom,vehicle,-0.916676183823,0.101077036419,0.0,-0.0,-0.0,-0.356953150293,0.934122287763,0.541639293435,0.0,0.0,0.0,0.0,0.650657403243
1573333123570694032,0,1573333123570694032,odom,vehicle,-0.902683974389,0.0890941162389,0.0,-0.0,-0.0,-0.336496000921,0.941684894943,0.541869536528,0.0,0.0,0.0,0.0,1.2829856605
1573333123604694032,0,1573333123604694032,odom,vehicle,-0.887518568061,0.0770785510138,0.0,-0.0,-0.0,-0.321047460188,0.947063106824,0.56909542733,0.0,0.0,0.0,0.0,0.96223868308
1573333123638694032,0,1573333123638694032,odom,vehicle,-0.872716712349,0.0661196279462,0.0,-0.0,-0.0,-0.305513121974,0.952187866076,0.541707525375,0.0,0.0,0.0,0.0,0.96223868308
1573333123672694032,0,1573333123672694032,odom,vehicle,-0.857489418862,0.0555989998525,0.0,-0.0,-0.0,-0.289896998324,0.957057851106,0.544384872876,0.0,0.0,0.0,0.0,0.962240932247
1573333123706694032,0,1573333123706694032,odom,vehicle,-0.842780327676,0.0461318684828,0.0,-0.0,-0.0,-0.274203193703,0.96167177798,0.514502803995,0.0,0.0,0.0,0.0,0.962240932247
1573333123741694032,0,1573333123741694032,odom,vehicle,-0.829315707769,0.0380819324793,0.0,-0.0,-0.0,-0.258126286053,0.96611118431,0.44823684165,0.0,0.0,0.0,0.0,0.953077357157
1573333123775694032,0,1573333123775694032,odom,vehicle,-0.815984268115,0.030695389916,0.0,-0.0,-0.0,-0.242439779648,0.970166456462,0.448282437905,0.0,0.0,0.0,0.0,0.953077357157
1573333123809694032,0,1573333123809694032,odom,vehicle,-0.802184145717,0.023528250068,0.0,-0.0,-0.0,-0.23199708049,0.972716482149,0.457371122766,0.0,0.0,0.0,0.0,0.632330379741
1573333123843694032,0,1573333123843694032,odom,vehicle,-0.786494606364,0.0158034651433,0.0,-0.0,-0.0,-0.221527573467,0.97515410792,0.514367257369,0.0,0.0,0.0,0.0,0.632330379741
1573333123877694032,0,1573333123877694032,odom,vehicle,-0.771517686541,0.0089245988258,0.0,-0.0,-0.0,-0.205699397707,0.978615224582,0.48475743014,0.0,0.0,0.0,0.0,0.953075107989
1573333123912694032,0,1573333123912694032,odom,vehicle,-0.757938574827,0.00313326594315,0.0,-0.0,-0.0,-0.194700677805,0.980862705001,0.421796804692,0.0,0.0,0.0,0.0,0.641491705664
1573333123946694032,0,1573333123946694032,odom,vehicle,-0.744580629571,-0.00213320874776,0.0,-0.0,-0.0,-0.178630298395,0.983916264982,0.42232972199,0.0,0.0,0.0,0.0,0.962236433913
1573333123980694032,0,1573333123980694032,odom,vehicle,-0.732685409593,-0.00645217290991,0.0,-0.0,-0.0,-0.167889992141,0.985805736714,0.372214932658,0.0,0.0,0.0,0.0,0.641489456497
1573333124014694032,0,1573333124014694032,odom,vehicle,-0.71969966308,-0.010928065261,0.0,-0.0,-0.0,-0.162512309492,0.986706516277,0.40398746042,0.0,0.0,0.0,0.0,0.320742479081
1573333124048694032,0,1573333124048694032,odom,vehicle,-0.704668272548,-0.0158354687112,0.0,-0.0,-0.0,-0.151742495944,0.988420059957,0.465071424821,0.0,0.0,0.0,0.0,0.64148720733
1573333124082694032,0,1573333124082694032,odom,vehicle,-0.68945166939,-0.0204386214291,0.0,-0.0,-0.0,-0.14095471211,0.990016044887,0.467587155467,0.0,0.0,0.0,0.0,0.64148720733
1573333124110008941,0,1573333124110008941,odom,vehicle,-0.674713529609,-0.0246522476869,0.0,-0.0,-0.0,-0.136616583965,0.990623999803,0.561184371565,0.0,0.0,0.0,0.0,0.320742479081
1573333124144008941,0,1573333124144008941,odom,vehicle,-0.656245789256,-0.0296281010046,0.0,-0.0,-0.0,-0.125805627559,0.992054909808,0.562551632283,0.0,0.0,0.0,0.0,0.641489456497
1573333124178008941,0,1573333124178008941,odom,vehicle,-0.641664831313,-0.0331333404608,0.0,-0.0,-0.0,-0.109561428679,0.993980026633,0.441087249842,0.0,0.0,0.0,0.0,0.962234184746
1573333124212008941,0,1573333124212008941,odom,vehicle,-0.627967436584,-0.0361117564052,0.0,-0.0,-0.0,-0.104140004094,0.994562647372,0.412281668272,0.0,0.0,0.0,0.0,0.320744728249
1573333124247008941,0,1573333124247008941,odom,vehicle,-0.613043581519,-0.0391843158068,0.0,-0.0,-0.0,-0.0985558664835,0.99513151954,0.435340233641,0.0,0.0,0.0,0.0,0.320744728249
1573333124281008941,0,1573333124281008941,odom,vehicle,-0.597542557419,-0.0421973030111,0.0,-0.0,-0.0,-0.0931283268494,0.995654114007,0.464448445457,0.0,0.0,0.0,0.0,0.320744728249
1573333124315008941,0,1573333124315008941,odom,vehicle,-0.582769739087,-0.0448187355903,0.0,-0.0,-0.0,-0.0822650644488,0.99661048518,0.441292195619,0.0,0.0,0.0,0.0,0.641491705664
1573333124349008941,0,1573333124349008941,odom,vehicle,-0.568964731897,-0.0471134348705,0.0,-0.0,-0.0,-0.0822650263424,0.996610488326,0.411598752855,0.0,0.0,0.0,0.0,2.24916713276e-06
1573333124383008941,0,1573333124383008941,odom,vehicle,-0.555128795684,-0.049413274155,0.0,-0.0,-0.0,-0.0822649882362,0.996610491471,0.412523794675,0.0,0.0,0.0,0.0,2.24916713276e-06
1573333124418008941,0,1573333124418008941,odom,vehicle,-0.541073290111,-0.0516709223434,0.0,-0.0,-0.0,-0.0768295491369,0.997044241937,0.406734358248,0.0,0.0,0.0,0.0,0.311583529004
1573333124452008941,0,1573333124452008941,odom,vehicle,-0.526395391817,-0.0538669615707,0.0,-0.0,-0.0,-0.0715472448878,0.997437211933,0.436511002345,0.0,0.0,0.0,0.0,0.311583529004
1573333124486008941,0,1573333124486008941,odom,vehicle,-0.510469352438,-0.0561660948531,0.0,-0.0,-0.0,-0.0717026230484,0.997426054326,0.473269901828,0.0,0.0,0.0,0.0,-0.00916344841162
1573333124520008941,0,1573333124520008941,odom,vehicle,-0.495505318375,-0.0582478722318,0.0,-0.0,-0.0,-0.0664183693972,0.997791862167,0.444357280162,0.0,0.0,0.0,0.0,0.311581279837
1573333124554008941,0,1573333124554008941,odom,vehicle,-0.481501928549,-0.0599674428272,0.0,-0.0,-0.0,-0.0556889200343,0.998448168001,0.414967017136,0.0,0.0,0.0,0.0,0.632328257253
1573333124588008941,0,1573333124588008941,odom,vehicle,-0.46847293946,-0.0614253744013,0.0,-0.0,-0.0,-0.0556889200343,0.998448168001,0.385598141293,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333124622008941,0,1573333124622008941,odom,vehicle,-0.454424351777,-0.062997398095,0.0,-0.0,-0.0,-0.0556889200343,0.998448168001,0.415770653796,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333124656008941,0,1573333124656008941,odom,vehicle,-0.439357455913,-0.064600235668,0.0,-0.0,-0.0,-0.0502438950321,0.998736977894,0.445647730847,0.0,0.0,0.0,0.0,0.320746977416
1573333124690008941,0,1573333124690008941,odom,vehicle,-0.425270932197,-0.0659435964748,0.0,-0.0,-0.0,-0.0447973761931,0.998996093629,0.41619226399,0.0,0.0,0.0,0.0,0.320746977416
1573333124724008941,0,1573333124724008941,odom,vehicle,-0.411163338312,-0.0672113823496,0.0,-0.0,-0.0,-0.0447973761931,0.998996093629,0.416599367244,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333124759008941,0,1573333124759008941,odom,vehicle,-0.397841960356,-0.0683331743688,0.0,-0.0,-0.0,-0.0391892872804,0.999231804819,0.381961599966,0.0,0.0,0.0,0.0,0.320746977416
1573333124793008941,0,1573333124793008941,odom,vehicle,-0.385896742944,-0.0692060781444,0.0,-0.0,-0.0,-0.033740196441,0.999430637485,0.352266838489,0.0,0.0,0.0,0.0,0.320746977416
1573333124827008941,0,1573333124827008941,odom,vehicle,-0.373772817477,-0.0700256054885,0.0,-0.0,-0.0,-0.033740196441,0.999430637485,0.357400613635,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333124861008941,0,1573333124861008941,odom,vehicle,-0.361648293895,-0.0708451732626,0.0,-0.0,-0.0,-0.033740196441,0.999430637485,0.357418245449,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333124895008941,0,1573333124895008941,odom,vehicle,-0.349524198843,-0.0716647120699,0.0,-0.0,-0.0,-0.033740196441,0.999430637485,0.357403106597,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333124930008941,0,1573333124930008941,odom,vehicle,-0.338233914495,-0.0723660672233,0.0,-0.0,-0.0,-0.0282901406545,0.999599753872,0.323204369131,0.0,0.0,0.0,0.0,0.311583402325
1573333124964008941,0,1573333124964008941,odom,vehicle,-0.326270264994,-0.0730456570047,0.0,-0.0,-0.0,-0.028445821241,0.99959533575,0.352437650187,0.0,0.0,0.0,0.0,-0.00916132592334
1573333124998008941,0,1573333124998008941,odom,vehicle,-0.314160323589,-0.0736711139871,0.0,-0.0,-0.0,-0.0231506468296,0.99973198786,0.356651993979,0.0,0.0,0.0,0.0,0.311585651492
1573333125032008941,0,1573333125032008941,odom,vehicle,-0.303039212661,-0.0741881859538,0.0,-0.0,-0.0,-0.0233063469811,0.999728370204,0.327445625026,0.0,0.0,0.0,0.0,-0.00916132592334
1573333125066008941,0,1573333125066008941,odom,vehicle,-0.291911389644,-0.0747090436948,0.0,-0.0,-0.0,-0.0234620476592,0.999724728273,0.327645716597,0.0,0.0,0.0,0.0,-0.00916132592334
1573333125100008941,0,1573333125100008941,odom,vehicle,-0.281794355602,-0.0751841683783,0.0,-0.0,-0.0,-0.023462009434,0.99972472917,0.297888481287,0.0,0.0,0.0,0.0,2.24916713288e-06
1573333125134008941,0,1573333125134008941,odom,vehicle,-0.271675343605,-0.0756041016901,0.0,-0.0,-0.0,-0.0180105028599,0.999837797739,0.2978763469,0.0,0.0,0.0,0.0,0.320746977416
1573333125168008941,0,1573333125168008941,odom,vehicle,-0.259530123482,-0.076041797731,0.0,-0.0,-0.0,-0.0180105028599,0.999837797739,0.357442586516,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125202008941,0,1573333125202008941,odom,vehicle,-0.248395368225,-0.0763822962559,0.0,-0.0,-0.0,-0.0125584608029,0.999921139422,0.327648284625,0.0,0.0,0.0,0.0,0.320746977416
1573333125236008941,0,1573333125236008941,odom,vehicle,-0.240295257555,-0.0765416046265,0.0,-0.0,-0.0,-0.00710604536131,0.999974751741,0.238286363128,0.0,0.0,0.0,0.0,0.320746977416
1573333125271008941,0,1573333125271008941,odom,vehicle,-0.231062301179,-0.0766728341801,0.0,-0.0,-0.0,-0.00710604536131,0.999974751741,0.263824750811,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125305008941,0,1573333125305008941,odom,vehicle,-0.221081574084,-0.0768691294452,0.0,-0.0,-0.0,-0.0125584608029,0.999921139422,0.293609712024,0.0,0.0,0.0,0.0,-0.320746977416
1573333125339008941,0,1573333125339008941,odom,vehicle,-0.210958591735,-0.0771786885501,0.0,-0.0,-0.0,-0.0180105410897,0.99983779705,0.297874041338,0.0,0.0,0.0,0.0,-0.320746977416
1573333125373008941,0,1573333125373008941,odom,vehicle,-0.201851740685,-0.077556618449,0.0,-0.0,-0.0,-0.0234620476595,0.999724728273,0.268081066832,0.0,0.0,0.0,0.0,-0.320746977416
1573333125407008941,0,1573333125407008941,odom,vehicle,-0.193761832546,-0.0779807646246,0.0,-0.0,-0.0,-0.0289128566624,0.999581935971,0.238267015566,0.0,0.0,0.0,0.0,-0.320746977416
1573333125442008941,0,1573333125442008941,odom,vehicle,-0.185558360134,-0.0785019487112,0.0,-0.0,-0.0,-0.0345231109666,0.999403899737,0.234858134663,0.0,0.0,0.0,0.0,-0.320746977416
1573333125476008941,0,1573333125476008941,odom,vehicle,-0.177591621162,-0.0790530075933,0.0,-0.0,-0.0,-0.0345231109666,0.999403899737,0.23487627653,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125510008941,0,1573333125510008941,odom,vehicle,-0.171527450134,-0.0794392539331,0.0,-0.0,-0.0,-0.0290731893332,0.999577285487,0.17871944189,0.0,0.0,0.0,0.0,0.320744728249
1573333125544008941,0,1573333125544008941,odom,vehicle,-0.164449740418,-0.0798513200262,0.0,-0.0,-0.0,-0.0290732275528,0.999577284376,0.208520928524,0.0,0.0,0.0,0.0,-2.24916713421e-06
1573333125578008941,0,1573333125578008941,odom,vehicle,-0.156358391219,-0.0802781455713,0.0,-0.0,-0.0,-0.0236224797545,0.999720950291,0.238313480135,0.0,0.0,0.0,0.0,0.320744728249
1573333125612008941,0,1573333125612008941,odom,vehicle,-0.150286761419,-0.0805320673522,0.0,-0.0,-0.0,-0.0181709913998,0.999834893906,0.178733498035,0.0,0.0,0.0,0.0,0.320744728249
1573333125646008941,0,1573333125646008941,odom,vehicle,-0.143200482352,-0.0807510416345,0.0,-0.0,-0.0,-0.0127190010233,0.999919110235,0.208520981613,0.0,0.0,0.0,0.0,0.320744728249
1573333125680008941,0,1573333125680008941,odom,vehicle,-0.135100629031,-0.0809571357339,0.0,-0.0,-0.0,-0.0127190010233,0.999919110235,0.238308645144,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125714008941,0,1573333125714008941,odom,vehicle,-0.126999998466,-0.0811190562041,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.238301503292,0.0,0.0,0.0,0.0,0.320746977416
1573333125748008941,0,1573333125748008941,odom,vehicle,-0.118898836478,-0.0812368006251,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.238295196938,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125783008941,0,1573333125783008941,odom,vehicle,-0.110678369396,-0.0813562790577,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.234894718311,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125817008941,0,1573333125817008941,odom,vehicle,-0.10471827004,-0.0814429047107,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.175315967256,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125851008941,0,1573333125851008941,odom,vehicle,-0.100667674845,-0.0815017771276,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.119148016219,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125885008941,0,1573333125885008941,odom,vehicle,-0.094591485117,-0.0815900900687,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.178729505322,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125919008941,0,1573333125919008941,odom,vehicle,-0.0864902016421,-0.0817078362553,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.238298770486,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125954008941,0,1573333125954008941,odom,vehicle,-0.0813078830661,-0.0817831574378,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.148081520173,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333125988008941,0,1573333125988008941,odom,vehicle,-0.0762735334537,-0.0818563280003,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.148085093746,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126022008941,0,1573333126022008941,odom,vehicle,-0.0722228167697,-0.081915202183,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.119151589792,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126056008941,0,1573333126056008941,odom,vehicle,-0.0712102485922,-0.0819299191154,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.0297844237238,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126090008941,0,1573333126090008941,odom,vehicle,-0.070197687515,-0.0819446359447,0.0,-0.0,-0.0,-0.00726655602459,0.999973598233,0.0297844237238,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126124008941,0,1573333126124008941,odom,vehicle,-0.0671596412026,-0.0819722238471,0.0,-0.0,-0.0,-0.00181393321173,0.999998354822,0.0893586406913,0.0,0.0,0.0,0.0,0.320746977416
1573333126158008941,0,1573333126158008941,odom,vehicle,-0.0631086235494,-0.0819869203157,0.0,-0.0,-0.0,-0.00181389497577,0.999998354891,0.119147807327,0.0,0.0,0.0,0.0,2.24916713287e-06
1573333126192008941,0,1573333126192008941,odom,vehicle,-0.0620958009348,-0.0819905946028,0.0,-0.0,-0.0,-0.00181385674008,0.999998354961,0.0297891666361,0.0,0.0,0.0,0.0,2.24916713287e-06
1573333126226008941,0,1573333126226008941,odom,vehicle,-0.0600703028418,-0.0819868980474,0.0,0.0,0.0,0.00363885823923,0.999993379333,0.0595740081094,0.0,0.0,0.0,0.0,0.320749226583
1573333126260008941,0,1573333126260008941,odom,vehicle,-0.0560193729157,-0.0819574156325,0.0,0.0,0.0,0.00363893471077,0.999993379055,0.119147598469,0.0,0.0,0.0,0.0,4.49833426641e-06
1573333126295008941,0,1573333126295008941,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00197402488931,0.999998051611,0.0595735903598,0.0,0.0,0.0,0.0,-0.320742479081
1573333126329008941,0,1573333126329008941,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00197398665336,0.999998051686,-1.38777878078e-16,0.0,0.0,0.0,0.0,2.24916713287e-06
1573333126363008941,0,1573333126363008941,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00197394841769,0.999998051762,-1.38777878078e-16,0.0,0.0,0.0,0.0,2.24916713287e-06
1573333126397008941,0,1573333126397008941,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-0.320744728249
1573333126431008941,0,1573333126431008941,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126466008941,0,1573333126466008941,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126500008941,0,1573333126500008941,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126534008941,0,1573333126534008941,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126568008941,0,1573333126568008941,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
